0,1
0.073,540.0
0.097,530.0
0.12,539.0
0.144,523.0
0.167,552.0
0.191,555.0
0.216,552.0
0.239,540.0
0.263,538.0
0.286,544.0
0.31,533.0
0.333,540.0
0.357,522.0
0.38,531.0
0.405,539.0
0.429,544.0
0.452,542.0
0.476,533.0
0.499,531.0
0.523,521.0
0.546,544.0
0.57,550.0
0.594,540.0
0.618,526.0
0.642,536.0
0.665,521.0
0.689,540.0
0.712,564.0
0.736,530.0
0.76,536.0
0.784,547.0
0.807,527.0
0.831,535.0
0.855,525.0
0.878,556.0
0.902,527.0
0.925,549.0
0.95,531.0
0.973,541.0
0.997,534.0
1.02,535.0
1.044,522.0
1.068,526.0
1.091,540.0
1.116,525.0
1.139,524.0
1.163,529.0
1.186,535.0
1.21,542.0
1.234,527.0
1.258,517.0
1.282,540.0
1.305,548.0
1.329,544.0
1.352,531.0
1.377,556.0
1.4,525.0
1.424,534.0
1.447,526.0
1.471,531.0
1.495,534.0
1.519,537.0
1.543,533.0
1.566,546.0
1.59,541.0
1.613,525.0
1.637,524.0
1.661,546.0
1.685,538.0
1.709,536.0
1.732,529.0
1.756,545.0
1.779,519.0
1.804,530.0
1.827,534.0
1.851,532.0
1.874,542.0
1.898,538.0
1.923,529.0
1.946,514.0
1.97,552.0
1.993,549.0
2.017,544.0
2.04,536.0
2.065,548.0
2.088,540.0
2.112,535.0
2.136,532.0
2.159,538.0
2.183,549.0
2.207,539.0
2.231,528.0
2.254,518.0
2.278,538.0
2.301,542.0
2.325,520.0
2.35,560.0
2.373,539.0
2.397,524.0
2.42,533.0
2.444,512.0
2.468,523.0
2.492,517.0
2.515,518.0
2.539,546.0
2.563,541.0
2.586,535.0
2.611,550.0
2.634,531.0
2.658,534.0
2.681,547.0
2.705,516.0
2.728,537.0
2.753,533.0
2.777,531.0
2.8,548.0
2.824,540.0
2.847,546.0
2.872,524.0
2.895,545.0
2.919,530.0
2.942,538.0
2.966,525.0
2.99,536.0
3.014,551.0
3.038,535.0
3.061,535.0
3.085,521.0
3.108,531.0
3.132,538.0
3.156,535.0
3.18,544.0
3.204,532.0
3.227,541.0
3.251,544.0
3.274,532.0
3.299,530.0
3.322,517.0
3.346,544.0
3.369,539.0
