0,1
0.073,543.0
0.097,522.0
0.12,525.0
0.144,517.0
0.167,523.0
0.191,534.0
0.216,529.0
0.239,521.0
0.263,520.0
0.286,510.0
0.31,533.0
0.333,523.0
0.357,545.0
0.38,537.0
0.405,532.0
0.429,530.0
0.452,525.0
0.476,527.0
0.499,528.0
0.523,519.0
0.546,522.0
0.57,527.0
0.594,532.0
0.618,516.0
0.642,517.0
0.665,527.0
0.689,549.0
0.712,528.0
0.736,507.0
0.759,519.0
0.784,512.0
0.807,527.0
0.831,531.0
0.855,522.0
0.878,545.0
0.902,530.0
0.925,520.0
0.95,535.0
0.973,536.0
0.997,529.0
1.02,516.0
1.044,511.0
1.068,528.0
1.091,536.0
1.116,521.0
1.139,530.0
1.163,530.0
1.186,524.0
1.21,532.0
1.234,516.0
1.258,522.0
1.282,534.0
1.305,530.0
1.329,533.0
1.352,521.0
1.377,519.0
1.4,539.0
1.424,530.0
1.447,536.0
1.471,532.0
1.495,531.0
1.519,541.0
1.543,535.0
1.566,538.0
1.59,538.0
1.613,539.0
1.637,533.0
1.661,543.0
1.685,521.0
1.709,535.0
1.732,533.0
1.756,539.0
1.78,529.0
1.804,526.0
1.827,534.0
1.851,540.0
1.874,526.0
1.898,519.0
1.923,534.0
1.946,519.0
1.97,522.0
1.993,521.0
2.017,523.0
2.04,516.0
2.065,527.0
2.088,519.0
2.112,524.0
2.136,529.0
2.159,517.0
2.183,532.0
2.207,539.0
2.231,534.0
2.254,525.0
2.278,536.0
2.301,520.0
2.325,537.0
2.35,527.0
2.373,527.0
2.397,543.0
2.42,530.0
2.444,530.0
2.468,515.0
2.492,529.0
2.515,518.0
2.539,517.0
2.563,534.0
2.586,530.0
2.611,529.0
2.634,513.0
2.658,537.0
2.681,536.0
2.705,524.0
2.728,530.0
2.753,532.0
2.777,528.0
2.8,529.0
2.824,536.0
2.847,532.0
2.871,520.0
2.895,524.0
2.919,526.0
2.942,528.0
2.966,529.0
2.99,540.0
3.013,537.0
3.038,538.0
3.061,519.0
3.085,539.0
3.108,529.0
3.132,515.0
3.156,522.0
3.18,537.0
3.204,536.0
3.227,537.0
3.251,537.0
3.274,534.0
3.299,532.0
3.322,531.0
3.346,525.0
3.369,535.0
3.393,520.0
3.417,523.0
3.441,535.0
3.465,532.0
3.488,535.0
3.512,528.0
3.535,523.0
3.56,520.0
3.584,525.0
3.607,516.0
3.631,546.0
3.654,542.0
3.678,520.0
3.702,515.0
3.726,525.0
3.749,521.0
3.773,525.0
3.796,532.0
3.82,524.0
3.845,533.0
3.868,529.0
3.892,534.0
3.915,515.0
3.939,522.0
3.962,531.0
3.987,524.0
4.011,530.0
4.034,541.0
