0,1
0.073,526.0
0.097,535.0
0.12,538.0
0.144,539.0
0.167,521.0
0.191,532.0
0.216,531.0
0.239,531.0
0.263,521.0
0.286,533.0
0.31,524.0
0.333,540.0
0.357,544.0
0.38,525.0
0.405,526.0
0.429,532.0
0.452,535.0
0.476,538.0
0.499,526.0
0.523,529.0
0.546,530.0
0.57,545.0
0.594,533.0
0.618,530.0
0.642,531.0
0.665,531.0
0.689,524.0
0.712,536.0
0.736,537.0
0.76,533.0
0.784,535.0
0.807,525.0
0.831,543.0
0.855,530.0
0.878,546.0
0.902,533.0
0.925,531.0
0.95,532.0
0.973,538.0
0.997,536.0
1.02,532.0
1.044,538.0
1.068,538.0
1.091,538.0
1.116,522.0
1.139,528.0
1.163,537.0
1.186,513.0
1.21,532.0
1.234,530.0
1.258,526.0
1.282,536.0
1.305,519.0
1.329,545.0
1.352,533.0
1.377,544.0
1.4,529.0
1.424,550.0
1.447,526.0
1.471,537.0
1.495,536.0
1.519,520.0
1.543,528.0
1.566,528.0
1.59,528.0
1.613,531.0
1.637,538.0
1.661,539.0
1.685,524.0
1.709,528.0
1.732,532.0
1.756,528.0
1.779,528.0
1.804,536.0
1.827,538.0
1.851,540.0
1.874,536.0
1.898,525.0
1.923,526.0
1.946,541.0
1.97,535.0
1.993,532.0
2.017,525.0
2.04,539.0
2.065,536.0
2.088,529.0
2.112,528.0
2.136,537.0
2.159,538.0
2.183,538.0
2.207,538.0
2.231,529.0
2.254,531.0
2.278,523.0
2.301,536.0
2.325,532.0
2.35,532.0
2.373,539.0
2.397,541.0
2.42,534.0
2.444,528.0
2.468,536.0
2.492,528.0
2.515,532.0
2.539,542.0
2.563,531.0
2.586,538.0
2.611,533.0
2.634,547.0
2.658,530.0
2.681,522.0
2.705,536.0
2.728,523.0
2.753,537.0
2.777,524.0
2.8,537.0
2.824,530.0
2.847,531.0
2.872,537.0
2.895,522.0
2.919,524.0
2.942,530.0
2.966,540.0
2.99,525.0
3.014,543.0
3.038,524.0
3.061,535.0
3.085,533.0
3.108,542.0
3.132,528.0
3.156,527.0
3.18,537.0
3.204,539.0
3.227,535.0
3.251,528.0
3.275,522.0
3.299,537.0
3.322,539.0
3.346,531.0
3.369,523.0
3.393,544.0
3.418,522.0
3.441,528.0
3.465,524.0
3.488,542.0
3.512,550.0
3.535,539.0
3.56,541.0
3.584,542.0
3.607,545.0
3.631,534.0
3.654,546.0
3.678,553.0
3.702,535.0
3.726,521.0
3.749,533.0
3.773,530.0
3.796,549.0
3.821,529.0
3.845,529.0
3.868,523.0
3.892,534.0
3.915,535.0
3.939,545.0
3.963,526.0
3.987,513.0
4.011,533.0
4.034,540.0
4.058,523.0
4.081,547.0
4.106,530.0
4.129,540.0
4.153,535.0
4.176,543.0
4.2,540.0
4.225,531.0
4.248,518.0
4.272,531.0
4.295,526.0
4.319,534.0
4.342,519.0
4.367,536.0
4.39,531.0
4.414,533.0
4.438,547.0
4.461,539.0
4.485,526.0
4.509,531.0
4.533,535.0
4.556,524.0
4.58,548.0
4.603,524.0
4.627,532.0
4.652,537.0
4.675,540.0
4.699,540.0
4.722,536.0
4.746,544.0
4.77,528.0
4.794,529.0
4.817,538.0
4.841,539.0
4.865,542.0
4.888,535.0
4.913,543.0
4.936,532.0
4.96,537.0
4.983,538.0
5.007,534.0
5.03,532.0
5.055,528.0
5.079,542.0
5.102,528.0
5.126,518.0
5.149,542.0
5.174,546.0
5.197,537.0
5.221,529.0
5.244,542.0
5.268,534.0
5.292,533.0
5.316,525.0
5.34,534.0
5.363,532.0
5.387,530.0
5.41,534.0
5.434,530.0
5.458,544.0
5.482,530.0
5.506,519.0
5.529,530.0
5.553,537.0
5.576,542.0
5.601,543.0
5.624,529.0
5.648,548.0
5.671,534.0
5.695,539.0
5.719,535.0
5.743,524.0
5.767,523.0
5.79,544.0
5.814,521.0
5.837,526.0
5.862,526.0
5.885,531.0
5.909,526.0
5.933,534.0
5.956,516.0
5.98,530.0
6.004,533.0
6.028,547.0
6.051,545.0
6.075,528.0
6.098,528.0
6.122,522.0
6.147,528.0
6.17,524.0
6.194,539.0
6.217,541.0
6.241,532.0
6.265,546.0
6.289,547.0
