0,1
0.097,541.0
0.12,530.0
0.144,525.0
0.167,535.0
0.191,554.0
0.216,553.0
0.239,524.0
0.263,556.0
0.286,521.0
0.31,528.0
0.333,536.0
0.357,548.0
0.38,553.0
0.405,522.0
0.429,535.0
0.452,522.0
0.476,543.0
0.499,549.0
0.523,532.0
0.546,531.0
0.57,522.0
0.594,548.0
0.618,533.0
0.642,547.0
0.665,533.0
0.689,526.0
0.712,529.0
0.736,531.0
0.759,548.0
0.784,530.0
0.807,541.0
0.831,535.0
0.855,536.0
0.878,536.0
0.902,522.0
0.925,552.0
0.95,530.0
0.973,551.0
0.997,526.0
1.02,526.0
1.044,528.0
1.068,541.0
1.091,534.0
1.116,533.0
1.139,527.0
1.163,540.0
1.186,527.0
1.21,544.0
1.234,522.0
1.258,526.0
1.282,534.0
1.305,531.0
1.329,548.0
1.352,530.0
1.377,528.0
1.4,551.0
1.424,528.0
1.447,541.0
1.471,537.0
1.495,522.0
1.519,539.0
1.543,534.0
1.566,533.0
1.59,532.0
1.613,528.0
1.637,532.0
1.661,542.0
1.685,529.0
1.709,548.0
1.732,534.0
1.756,525.0
1.78,534.0
1.804,542.0
1.827,537.0
1.851,523.0
1.874,538.0
1.898,534.0
1.923,552.0
1.946,548.0
1.97,523.0
1.993,549.0
2.017,538.0
2.04,546.0
2.065,524.0
2.088,538.0
2.112,544.0
2.136,532.0
2.159,534.0
2.184,527.0
2.207,548.0
2.231,522.0
2.254,534.0
2.278,539.0
2.301,537.0
2.326,538.0
2.35,527.0
2.373,521.0
2.397,542.0
2.42,530.0
2.444,545.0
2.468,529.0
2.492,526.0
2.515,550.0
2.539,557.0
2.563,525.0
2.586,523.0
2.611,538.0
2.634,536.0
2.658,544.0
2.681,548.0
2.705,545.0
2.728,528.0
2.753,532.0
2.777,541.0
2.8,540.0
2.824,527.0
2.847,544.0
2.872,543.0
2.895,538.0
2.919,541.0
2.942,525.0
2.966,542.0
2.99,521.0
3.014,539.0
3.038,535.0
3.061,520.0
3.085,532.0
3.108,539.0
3.132,522.0
3.156,532.0
3.18,546.0
3.204,530.0
3.227,543.0
3.251,540.0
3.275,540.0
3.299,524.0
3.322,520.0
3.346,537.0
3.369,529.0
3.393,536.0
3.418,543.0
3.441,528.0
3.465,531.0
3.488,539.0
3.512,541.0
3.535,530.0
3.56,527.0
3.584,533.0
3.607,540.0
3.631,551.0
3.654,529.0
3.678,531.0
3.702,527.0
3.726,539.0
3.749,533.0
3.773,523.0
3.796,539.0
3.821,534.0
3.845,526.0
3.868,535.0
3.892,524.0
3.915,557.0
3.939,549.0
3.963,518.0
3.987,546.0
4.011,536.0
4.034,537.0
4.058,529.0
4.081,540.0
4.106,548.0
4.129,547.0
4.153,542.0
4.176,526.0
4.2,529.0
4.224,549.0
4.248,535.0
4.272,523.0
4.295,545.0
4.319,541.0
4.342,546.0
4.367,537.0
4.39,518.0
4.414,535.0
4.438,524.0
4.461,534.0
4.485,539.0
4.509,539.0
4.533,536.0
4.556,519.0
4.58,554.0
4.603,531.0
4.627,546.0
4.652,533.0
4.675,518.0
4.699,525.0
4.722,544.0
4.746,555.0
4.77,543.0
4.794,532.0
4.817,545.0
4.841,551.0
4.865,538.0
4.888,545.0
4.913,522.0
4.936,522.0
4.96,553.0
4.983,538.0
5.007,522.0
5.03,529.0
5.055,537.0
5.079,554.0
5.102,531.0
5.126,529.0
5.149,532.0
5.173,548.0
5.197,539.0
5.221,540.0
5.244,535.0
5.268,526.0
5.292,526.0
5.315,548.0
5.34,537.0
5.363,520.0
5.387,537.0
5.41,546.0
5.434,532.0
5.458,527.0
5.482,535.0
5.506,534.0
5.529,530.0
5.553,533.0
5.576,548.0
5.601,548.0
5.624,534.0
5.648,527.0
5.671,543.0
5.695,550.0
5.719,534.0
5.743,532.0
5.767,543.0
5.79,556.0
5.814,547.0
5.837,534.0
5.861,536.0
5.885,546.0
5.909,540.0
5.933,556.0
5.956,537.0
5.98,540.0
6.003,530.0
6.028,545.0
6.051,532.0
6.075,548.0
6.098,540.0
6.122,537.0
6.147,527.0
6.17,537.0
6.194,533.0
6.217,524.0
6.241,529.0
