0,1
0.073,530.0
0.097,545.0
0.12,515.0
0.144,522.0
0.167,543.0
0.191,541.0
0.216,532.0
0.239,545.0
0.263,546.0
0.286,554.0
0.31,539.0
0.333,526.0
0.357,535.0
0.38,530.0
0.405,531.0
0.429,522.0
0.452,541.0
0.476,531.0
0.499,537.0
0.523,535.0
0.546,514.0
0.57,542.0
0.594,537.0
0.618,526.0
0.642,532.0
0.665,546.0
0.689,520.0
0.712,536.0
0.736,540.0
0.76,520.0
0.784,531.0
0.807,529.0
0.831,516.0
0.855,528.0
0.878,546.0
0.902,536.0
0.925,525.0
0.95,528.0
0.973,523.0
0.997,534.0
1.02,538.0
1.044,533.0
1.068,538.0
1.091,532.0
1.116,533.0
1.139,533.0
1.163,524.0
1.186,536.0
1.21,544.0
1.234,530.0
1.258,530.0
1.282,523.0
1.305,533.0
1.329,543.0
1.352,543.0
1.377,534.0
1.4,545.0
1.424,523.0
1.447,529.0
1.471,544.0
1.495,533.0
1.519,544.0
1.543,531.0
1.566,523.0
1.59,527.0
1.613,525.0
1.637,519.0
1.661,542.0
1.685,518.0
1.709,547.0
1.732,534.0
1.756,544.0
1.78,544.0
1.804,526.0
1.827,520.0
1.851,532.0
1.874,535.0
1.898,519.0
1.923,539.0
1.946,529.0
1.97,524.0
1.993,534.0
2.017,523.0
2.04,512.0
2.065,522.0
2.088,527.0
2.112,526.0
2.136,534.0
2.159,514.0
2.183,538.0
2.207,536.0
2.231,547.0
2.254,540.0
2.278,528.0
2.301,534.0
2.325,527.0
2.35,540.0
2.373,543.0
2.397,542.0
2.42,528.0
2.444,534.0
2.467,540.0
2.492,538.0
2.515,534.0
2.539,533.0
2.563,542.0
2.586,527.0
2.611,545.0
2.634,534.0
2.658,527.0
2.681,517.0
2.705,549.0
2.728,538.0
2.753,521.0
2.777,536.0
2.8,529.0
2.824,535.0
2.847,529.0
2.871,535.0
2.895,523.0
2.919,538.0
2.942,522.0
2.966,547.0
2.99,540.0
3.014,530.0
3.038,536.0
3.061,528.0
3.085,531.0
3.108,536.0
3.132,515.0
3.156,530.0
3.18,545.0
3.204,520.0
3.227,532.0
3.251,538.0
3.274,547.0
3.299,540.0
